"year","months","state","colony_n","colony_max","colony_lost","colony_lost_pct","colony_added","colony_reno","colony_reno_pct","Varroa.mites","Other.pests.parasites","Disesases","Pesticides","Other","Unknown"
2021,"July-September","Illinois",14500,14500,680,5,640,1200,8,5466.5,1377.5,203,478.5,638,826.5
2021,"July-September","Indiana",16500,16500,1700,10,770,1400,8,6484.5,3910.5,858,2871,313.5,379.5
2021,"July-September","Iowa",37000,54000,4500,8,1000,130,0,4050,864,1512,3186,0,1188
2021,"July-September","Kansas",9000,9000,1600,18,500,1300,14,6012,2799,909,1341,1593,1323
2021,"July-September","Kentucky",10500,10500,1100,10,900,740,7,4137,1911,63,0,126,1155
2021,"July-September","Louisiana",29000,31000,2300,7,1300,2800,9,2480,713,0,0,186,1860
2021,"July-September","Maine",10000,10000,1400,14,380,210,2,1870,0,0,500,1700,0
2021,"July-September","Maryland",6000,6000,490,8,300,170,3,1200,816,0,30,42,90
2021,"July-September","Massachusetts",13000,13000,1100,8,1700,1200,9,2990,1131,78,195,65,585
2021,"July-September","Michigan",120000,120000,8500,7,7500,4800,4,76200,5040,0,20400,3240,960
2021,"July-September","Minnesota",106000,106000,7000,7,5000,1300,1,29150,1166,0,11130,2438,1908
2021,"July-September","Mississippi",18500,18500,1900,10,770,310,2,4680.5,203.5,240.5,0,555,1443
2021,"July-September","Missouri",6500,7000,480,7,420,900,13,1680,1008,0,91,147,609
2021,"July-September","Montana",103000,114000,6000,5,870,7500,7,22230,1710,1368,0,16872,570
2021,"July-September","Nebraska",45000,49000,6000,12,1200,1800,4,6713,0,0,882,1568,882
2021,"July-September","New Jersey",19500,19500,400,2,390,480,2,2086.5,955.5,0,351,136.5,370.5
2021,"July-September","New Mexico",5500,5500,30,1,40,130,2,1237.5,242,60.5,0,0,0
2021,"July-September","New York",62000,67000,5500,8,2200,5000,7,25259,9447,2010,3752,7906,7504
2021,"July-September","North Carolina",23000,25000,3000,12,3800,2200,9,7325,2600,225,0,1650,250
2021,"July-September","North Dakota",510000,580000,67000,12,7500,14500,3,183860,35380,12760,23780,40600,31900
2021,"July-September","Ohio",21000,21000,1700,8,1300,4100,20,16527,10479,147,4830,1722,861
2021,"July-September","Oklahoma",3300,3300,260,8,340,20,1,478.5,310.2,16.5,0,204.6,46.2
2021,"July-September","Oregon",130000,132000,14000,11,9000,13500,10,52008,11088,4488,14388,12672,1716
2021,"July-September","Pennsylvania",25000,28000,1600,6,740,980,4,11340,4284,280,728,1176,1064
2021,"July-September","South Carolina",17000,20000,2200,11,2500,460,2,3160,1060,560,260,860,640
2021,"July-September","South Dakota",230000,235000,29000,12,7000,3100,1,43005,10810,2585,9165,33135,3055
2021,"July-September","Tennessee",13500,15500,1100,7,850,740,5,2480,1798,0,108.5,279,0
2021,"July-September","Texas",138000,144000,4000,3,3100,6000,4,29088,8640,720,6336,6336,720
2021,"July-September","Utah",37000,37000,2900,8,2200,1900,5,14800,0,0,1443,703,185
2021,"July-September","Vermont",7000,7000,10,0,310,100,1,1778,210,105,0,112,42
2021,"July-September","Virginia",10500,10500,890,8,530,750,7,2016,1270.5,94.5,84,483,199.5
2021,"July-September","Washington",72000,79000,4900,6,4300,15500,20,27097,1738,3871,1817,10033,1264
2021,"July-September","West Virginia",8000,8000,570,7,320,220,3,1976,1208,816,792,224,96
2021,"July-September","Wisconsin",66000,66000,7000,11,1500,4300,7,36960,24288,13398,20592,10098,5280
2021,"July-September","Wyoming",27000,36000,2200,6,430,3900,11,1692,0,0,180,288,288
2021,"July-September","Other States",8890,10990,530,5,210,1460,13,3483.83,1197.91,0,1208.9,505.54,241.78
2021,"October-December","Alabama",9000,9000,1100,12,360,10,0,5472,4023,315,612,225,126
2021,"October-December","Arizona",23000,23000,5500,24,7500,0,0,15456,8096,0,759,414,207
2021,"October-December","Arkansas",18000,18000,480,3,920,100,1,6426,5076,0,4608,108,126
2021,"October-December","California",640000,1210000,50000,4,15000,29000,2,176660,58080,44770,22990,33880,24200
2021,"October-December","Colorado",12000,13000,1600,12,200,0,0,598,0,0,0,338,481
2021,"October-December","Connecticut",4000,4000,180,5,140,130,3,824,24,24,24,24,112
2021,"October-December","Florida",255000,310000,38000,12,20000,11000,4,89590,58900,18290,28210,27280,42160
2021,"October-December","Georgia",131000,132000,24000,18,12500,12000,9,54120,32604,660,10296,7524,9504
2021,"October-December","Hawaii",20000,20000,100,1,1100,530,3,13220,12840,3940,0,0,0
2021,"October-December","Idaho",141000,230000,22000,10,250,4300,2,133630,18400,11270,27600,9200,25760
2021,"October-December","Illinois",12500,12500,1300,10,180,810,6,3987.5,1137.5,300,175,287.5,900
2021,"October-December","Indiana",14500,14500,1700,12,130,2400,17,6322,2842,1638.5,3088.5,217.5,275.5
2021,"October-December","Iowa",51000,51000,4000,8,170,90,0,9129,612,459,8670,510,867
2021,"October-December","Kansas",8000,8000,2100,26,140,50,1,2440,1608,120,1240,1168,1112
2021,"October-December","Kentucky",10500,10500,880,8,120,460,4,5680.5,4095,241.5,0,1386,1260
2021,"October-December","Louisiana",30000,36000,2800,8,1400,1300,4,10152,1944,0,0,0,1908
2021,"October-December","Maine",5500,5500,700,13,70,160,3,1611.5,995.5,0,0,836,110
2021,"October-December","Maryland",5500,6000,720,12,1200,0,0,1272,732,0,0,186,42
2021,"October-December","Massachusetts",10500,10500,290,3,20,50,0,567,0,52.5,0,0,63
2021,"October-December","Michigan",105000,105000,6000,6,140,2200,2,9135,2310,0,3255,945,1575
2021,"October-December","Minnesota",1e+05,1e+05,10500,11,4900,350,0,8000,0,0,3400,600,1400
2021,"October-December","Mississippi",15500,23000,3000,13,30,240,1,6394,1978,0,1334,0,1909
2021,"October-December","Missouri",6000,7500,590,8,190,120,2,1297.5,472.5,0,82.5,97.5,60
2021,"October-December","Montana",92000,102000,17000,17,3200,8000,8,27744,2958,3162,0,4998,0
2021,"October-December","Nebraska",43000,43000,7500,17,10,250,1,12040,645,1204,1806,774,0
2021,"October-December","New Jersey",19500,19500,430,2,350,0,0,1677,1150.5,0,0,0,0
2021,"October-December","New Mexico",5500,5500,1900,35,2000,0,0,3608,2442,0,775.5,0,38.5
2021,"October-December","New York",65000,66000,21000,32,440,26000,39,31680,22770,660,858,8976,2310
2021,"October-December","North Carolina",21000,22000,2100,10,260,360,2,5302,308,0,0,0,1122
2021,"October-December","North Dakota",485000,485000,27000,6,11000,8000,2,135800,4365,13580,0,37830,0
2021,"October-December","Ohio",13500,17000,1600,9,300,460,3,6222,1853,0,425,255,1122
2021,"October-December","Oklahoma",3300,21000,1400,7,230,950,5,1176,672,0,105,0,168
2021,"October-December","Oregon",103000,103000,10500,10,680,29000,28,29664,23999,8961,2060,1339,0
2021,"October-December","Pennsylvania",26000,26000,2400,9,250,150,1,7878,2132,910,884,1820,286
2021,"October-December","South Carolina",20000,21000,3200,15,70,150,1,5901,1155,0,2373,168,420
2021,"October-December","South Dakota",190000,190000,11500,6,1400,120,0,87020,17100,0,14060,3230,3040
2021,"October-December","Tennessee",15500,15500,1400,9,20,1200,8,5192.5,790.5,77.5,217,387.5,155
2021,"October-December","Texas",146000,290000,23000,8,2100,1700,1,56260,24070,3480,28420,11890,15950
2021,"October-December","Utah",37000,37000,3200,9,1500,1400,4,1776,259,259,259,740,1739
2021,"October-December","Vermont",7000,7000,40,1,0,50,1,1127,42,0,0,0,56
2021,"October-December","Virginia",8500,8500,930,11,160,210,2,2703,1623.5,68,42.5,442,272
2021,"October-December","Washington",79000,83000,6500,8,1400,2300,3,35109,2241,1660,2075,6308,664
2021,"October-December","West Virginia",7500,7500,560,7,10,100,1,1035,472.5,45,142.5,75,232.5
2021,"October-December","Wisconsin",47000,47000,5500,12,1100,150,0,13348,0,235,329,1175,329
2021,"October-December","Wyoming",21000,22000,2400,11,660,560,3,3234,506,2046,0,506,132
2021,"October-December","Other States",8990,8990,510,6,140,110,1,1276.58,0,80.91,0,377.58,0
2022,"January-March","Alabama",8000,11500,1100,10,1600,520,5,4243.5,1955,0,425.5,1242,609.5
2022,"January-March","Arizona",25000,28000,2300,8,4700,10,0,4144,0,840,0,0,140
2022,"January-March","Arkansas",18500,21000,2600,12,780,20,0,8358,5901,0,2751,273,1869
2022,"January-March","California",1020000,1330000,163000,12,139000,95000,7,395010,95760,43890,70490,51870,55860
2022,"January-March","Colorado",3800,8500,540,6,0,10,0,340,0,323,51,289,221
2022,"January-March","Connecticut",4000,4000,420,11,500,170,4,408,92,56,0,140,48
2022,"January-March","Florida",295000,295000,24000,8,50000,13500,5,115050,38645,10915,28910,18880,24190
2022,"January-March","Georgia",118000,119000,14000,12,26000,18000,15,49028,20706,714,6069,7021,3570
2022,"January-March","Hawaii",21000,21000,1600,8,2600,1000,5,15981,15960,0,0,630,0
2022,"January-March","Idaho",194000,215000,8000,4,7500,1000,0,122550,2365,0,33325,3010,2795
2022,"January-March","Illinois",11500,11500,2200,19,900,140,1,2311.5,793.5,230,494.5,621,1219
2022,"January-March","Indiana",11000,11000,2900,26,130,30,0,3135,1265,187,396,1067,649
2022,"January-March","Iowa",26000,29000,2800,10,610,30,0,8613,3770,203,261,464,1479
2022,"January-March","Kansas",5000,5000,520,10,140,60,1,1890,1090,185,85,210,255
2022,"January-March","Kentucky",8500,9500,1300,14,50,160,2,1482,370.5,285,266,532,1045
2022,"January-March","Louisiana",35000,42000,6000,14,7000,2200,5,25662,20202,0,0,252,3192
2022,"January-March","Maine",3100,7000,340,5,300,120,2,511,84,0,0,490,84
2022,"January-March","Maryland",6500,7500,1900,25,1800,1000,13,1027.5,555,45,172.5,907.5,1020
2022,"January-March","Massachusetts",6000,6000,950,16,350,510,9,804,174,42,0,96,162
2022,"January-March","Michigan",66000,77000,4500,6,1400,2500,3,4697,1463,1463,1078,3234,0
2022,"January-March","Minnesota",95000,98000,1500,2,6000,80,0,1078,0,0,0,0,980
2022,"January-March","Mississippi",20000,38000,3300,9,12000,2100,6,15086,5016,2470,760,684,3572
2022,"January-March","Missouri",7000,11000,730,7,310,570,5,1221,946,0,55,583,572
2022,"January-March","Montana",45000,54000,300,1,30,0,0,270,0,0,0,0,0
2022,"January-March","Nebraska",24000,30000,840,3,30,0,0,960,0,210,0,0,690
2022,"January-March","New Jersey",15000,15000,550,4,1500,30,0,1995,585,0,0,90,270
2022,"January-March","New Mexico",5500,8000,1900,24,1000,0,0,3896,0,0,0,40,0
2022,"January-March","New York",44000,44000,5500,13,370,730,2,7304,1804,0,1364,3388,2904
2022,"January-March","North Carolina",20000,24000,2300,10,3100,520,2,5616,1824,0,0,576,240
2022,"January-March","North Dakota",75000,89000,120,0,300,0,0,29459,0,0,0,0,0
2022,"January-March","Ohio",16000,16000,1800,11,30,530,3,2880,768,112,272,352,1152
2022,"January-March","Oklahoma",20000,20000,3000,15,50,3500,18,3760,0,0,0,0,0
2022,"January-March","Oregon",92000,95000,5000,5,2400,310,0,10830,0,0,1330,0,1045
2022,"January-March","Pennsylvania",23000,25000,2800,11,470,360,1,3650,975,0,150,775,750
2022,"January-March","South Carolina",17000,20000,2500,13,4500,830,4,7600,760,0,0,900,620
2022,"January-March","South Dakota",21000,28000,1000,4,40,0,0,1176,952,0,0,504,0
2022,"January-March","Tennessee",10500,10500,2300,22,1300,200,2,1354.5,535.5,105,0,346.5,315
2022,"January-March","Texas",270000,4e+05,37000,9,80000,34000,9,84800,8400,2400,14400,24000,6000
2022,"January-March","Utah",28000,32000,4100,13,4600,740,2,1024,480,960,0,0,160
2022,"January-March","Vermont",7000,8000,380,5,0,0,0,1216,152,104,320,216,40
2022,"January-March","Virginia",7500,10000,1700,17,940,200,2,2570,1390,250,0,1200,780
2022,"January-March","Washington",70000,102000,7500,7,1400,6000,6,8466,4080,3672,0,2652,0
2022,"January-March","West Virginia",5500,5500,1000,18,420,200,4,869,407,93.5,66,330,49.5
2022,"January-March","Wisconsin",39000,53000,2800,5,1400,240,0,4187,0,0,3445,1060,265
2022,"January-March","Wyoming",6000,8000,180,2,20,0,0,104,0,0,0,96,64
2022,"January-March","Other States",6870,7230,710,10,320,60,1,838.68,173.52,310.89,72.3,151.83,57.84
2022,"April-June","Alabama",12000,12000,1300,11,4600,1900,16,4320,1716,120,828,2148,444
2022,"April-June","Arizona",31000,32000,3100,10,17500,2800,9,2688,0,416,0,1536,0
2022,"April-June","Arkansas",19000,22000,2800,13,5000,1100,5,4884,3168,440,2464,1430,836
2022,"April-June","California",980000,1030000,82000,8,154000,121000,12,423330,164800,49440,69010,203940,38110
2022,"April-June","Colorado",8000,19500,1400,7,7500,2300,12,5265,0,117,0,3237,0
2022,"April-June","Connecticut",4100,4100,30,1,130,30,1,77.9,0,0,0,45.1,0
2022,"April-June","Florida",290000,3e+05,34000,11,40000,39000,13,85200,47400,17700,25500,38100,19500
2022,"April-June","Georgia",132000,134000,25000,19,27000,47000,35,46900,11792,1876,7906,10854,7504
2022,"April-June","Hawaii",22000,22000,420,2,2200,2100,10,13882,13464,1012,0,110,0
2022,"April-June","Idaho",103000,111000,14500,13,35000,8500,8,36186,14541,6216,15207,10545,3885
2022,"April-June","Illinois",9000,9500,1100,12,4300,2100,22,1738.5,703,304,152,693.5,1007
2022,"April-June","Indiana",8000,10000,1600,16,5500,620,6,2590,460,50,390,670,430
2022,"April-June","Iowa",27000,28000,2300,8,5000,2400,9,13804,308,448,252,1288,2296
2022,"April-June","Kansas",4600,4900,650,13,6000,580,12,2038.4,49,83.3,788.9,1127,93.1
2022,"April-June","Kentucky",6500,10500,610,6,3600,460,4,4189.5,1585.5,1123.5,252,262.5,1354.5
2022,"April-June","Louisiana",43000,43000,1900,4,8500,11500,27,13158,4085,1978,1978,989,1032
2022,"April-June","Maine",7000,19000,890,5,1300,300,2,0,0,0,0,0,0
2022,"April-June","Maryland",7500,8500,390,5,1600,1100,13,1275,671.5,204,68,1249.5,144.5
2022,"April-June","Massachusetts",5500,14000,290,2,1200,910,7,518,126,126,0,84,0
2022,"April-June","Michigan",74000,90000,3200,4,13000,3500,4,9360,0,2700,6210,2430,0
2022,"April-June","Minnesota",102000,110000,1500,1,6000,2000,2,5390,770,0,0,2860,0
2022,"April-June","Mississippi",46000,47000,4000,9,16000,7000,15,11938,7191,0,329,7144,4183
2022,"April-June","Missouri",10500,10500,1500,14,6000,4800,46,1207.5,325.5,94.5,52.5,294,126
2022,"April-June","Montana",38000,102000,970,1,5500,8000,8,9384,0,0,1836,8976,0
2022,"April-June","Nebraska",19000,45000,2400,5,8000,5000,11,11970,9945,360,0,270,0
2022,"April-June","New Jersey",16000,19000,140,1,2600,70,0,1330,152,133,114,0,0
2022,"April-June","New Mexico",7000,7000,1600,23,4200,2200,31,3640,602,602,63,105,49
2022,"April-June","New York",35000,53000,2000,4,6000,4400,8,12296,1802,424,0,901,530
2022,"April-June","North Carolina",25000,30000,1200,4,7500,3300,11,7170,840,1050,0,0,300
2022,"April-June","North Dakota",90000,455000,16500,4,12000,9000,2,176085,101920,4095,21385,44135,2275
2022,"April-June","Ohio",14500,14500,400,3,4300,1200,8,7424,812,739.5,478.5,333.5,304.5
2022,"April-June","Oklahoma",12500,20000,1100,6,10500,2100,11,1680,520,0,280,1560,140
2022,"April-June","Oregon",94000,96000,4200,4,12500,19500,20,47328,22272,9120,15456,16800,0
2022,"April-June","Pennsylvania",23000,24000,730,3,7000,2300,10,4560,792,144,0,264,504
2022,"April-June","South Carolina",22000,23000,2500,11,3500,3200,14,6877,3036,0,2944,276,207
2022,"April-June","South Dakota",13500,184000,4100,2,2100,19000,10,81880,53912,0,4600,23736,2208
2022,"April-June","Tennessee",9500,11500,4400,38,9000,1200,10,3553.5,2725.5,115,0,1656,195.5
2022,"April-June","Texas",345000,415000,41000,10,83000,114000,27,162680,124500,0,2905,21580,3735
2022,"April-June","Utah",23000,29000,4300,15,8500,5000,17,11629,232,2001,2291,4002,2407
2022,"April-June","Vermont",7500,8500,150,2,3300,160,2,1802,127.5,0,59.5,110.5,0
2022,"April-June","Virginia",9000,10500,580,6,2900,680,6,3234,2278.5,94.5,63,1900.5,178.5
2022,"April-June","Washington",97000,109000,6000,6,12500,23000,21,55372,7957,4687,3706,15478,1744
2022,"April-June","West Virginia",5000,7500,260,3,2400,2600,35,982.5,555,270,0,75,67.5
2022,"April-June","Wisconsin",52000,62000,1600,3,6000,1300,2,16740,9052,3038,7316,5952,3720
2022,"April-June","Wyoming",8000,23000,1900,8,4500,1800,8,1288,575,1173,0,690,230
2022,"April-June","Other States",4390,4690,120,3,900,400,9,370.51,178.22,211.05,98.49,140.7,192.29
